auc,auc_normalization_denominator,auc_normalized,baf,critical,fire_duration,initial_tree_cells,max_spread_rate,param_conifer_ratio,param_f,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
10,50545,0.00019784350578692255,0.0003956870115738451,False,4,10109,3,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0002967652586803838,3,transition_cooler-0030,transition_cooler,1582576516,5,5,5,1,False
30,731088,4.103473179699297e-05,0.0009848335631278313,False,11,10154,1,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.00039393342525113255,4,transition_cooler-0031,transition_cooler,703291368,72,72,72,65,False
7243,1485920,0.004874421233982987,0.2611553784860558,False,147,10040,19,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.010258964143426294,103,transition_cooler-0032,transition_cooler,931786188,148,148,148,68,False
891,515202,0.0017294187522563964,0.031775885963175605,False,48,10102,10,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.004355573153830924,44,transition_cooler-0033,transition_cooler,814892905,51,51,51,29,False
9,61122,0.00014724649062530676,0.0003926573083341514,False,5,10187,2,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0002944929812506135,3,transition_cooler-0034,transition_cooler,392808678,6,6,6,2,False
4940,1603226,0.003081287354371748,0.17749088400512467,False,157,10147,15,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.006997142012417463,71,transition_cooler-0035,transition_cooler,1472622620,158,158,158,59,False
445,5053500,8.805778173543089e-05,0.014940140496685466,False,32,10107,8,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0023745918670228555,24,transition_cooler-0036,transition_cooler,505616787,500,500,500,494,True
3315,1336236,0.002480849191310517,0.119233428825447,False,131,10123,16,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.006421021436333103,65,transition_cooler-0037,transition_cooler,637537374,132,132,132,78,False
7080,1542952,0.004588606774546454,0.2531770268939021,False,151,10151,18,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.012412570190129051,126,transition_cooler-0038,transition_cooler,1702421863,152,152,152,45,False
4887,3585632,0.001362939643555167,0.1773232724384432,False,214,10072,12,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.005957108816521049,60,transition_cooler-0039,transition_cooler,2037656880,356,356,356,208,False
3219,1388332,0.002318609669733176,0.11663996796155386,False,138,9988,11,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.006107328794553464,61,transition_cooler-0040,transition_cooler,1440624719,139,139,139,115,False
4013,1690676,0.0023736067703096276,0.1453418632546981,False,168,10004,17,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.008896441423430627,89,transition_cooler-0041,transition_cooler,1967842386,169,169,169,76,False
6903,1359450,0.005077788811651771,0.24915590863952333,False,134,10070,17,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.012313803376365442,124,transition_cooler-0042,transition_cooler,1834360416,135,135,135,99,False
6412,1408260,0.00455313649468138,0.23143453623620638,False,139,10059,19,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.01004075951883885,101,transition_cooler-0043,transition_cooler,1032747280,140,140,140,64,False
7380,1448304,0.0050956152851887445,0.2649091627172196,False,142,10128,20,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.015600315955766192,158,transition_cooler-0044,transition_cooler,1654185558,143,143,143,98,False
121,1197854,0.00010101398000090161,0.004470494734750646,False,15,10066,3,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0012914762567057421,13,transition_cooler-0045,transition_cooler,705150317,119,119,119,113,False
8285,4751152,0.0017437876119307486,0.29872839260878203,False,217,10066,11,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.00705344724816213,71,transition_cooler-0046,transition_cooler,988909888,472,472,472,392,False
180,213234,0.0008441430541095698,0.006401418160330904,False,20,10154,7,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0017727004136300964,18,transition_cooler-0047,transition_cooler,1149837454,21,21,21,12,False
1,20158,4.9608096041273936e-05,9.921619208254787e-05,False,1,10079,1,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,9.921619208254787e-05,1,transition_cooler-0048,transition_cooler,2062643048,2,2,2,1,False
6588,1329650,0.004954687323731809,0.23596059113300494,False,130,10150,19,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.011822660098522168,120,transition_cooler-0049,transition_cooler,1822269772,131,131,131,78,False
11706,5057000,0.0023148111528574255,0.4184298991496935,False,235,10114,20,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.010678267747676488,108,transition_cooler-0050,transition_cooler,1050662749,500,500,500,381,True
6571,1729804,0.003798696268478972,0.23665108879387492,False,171,10057,14,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.008551257830366909,86,transition_cooler-0051,transition_cooler,1401420641,172,172,172,94,False
9226,1580280,0.0058382058875642295,0.33050345508390916,False,155,10130,24,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.012734452122408688,129,transition_cooler-0052,transition_cooler,434557272,156,156,156,85,False
17238,5023676,0.0034313518626599327,0.6176296003165809,False,263,10108,26,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.016125840918084687,163,transition_cooler-0053,transition_cooler,1727418296,497,497,497,303,False
4569,1384416,0.003300308577768532,0.16566985645933013,False,137,10032,11,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.007276714513556619,73,transition_cooler-0054,transition_cooler,1187639969,138,138,138,74,False
7515,1499536,0.005011550239540765,0.27225755166931637,False,148,10064,29,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.015997615262321144,161,transition_cooler-0055,transition_cooler,1144012375,149,149,149,77,False
5076,1381782,0.0036735172407803838,0.18381915526472337,False,136,10086,9,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.007733491969066032,78,transition_cooler-0056,transition_cooler,1645581340,137,137,137,45,False
4450,1162088,0.003829314131115716,0.1620083849071671,False,115,10018,18,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.011978438810141745,120,transition_cooler-0057,transition_cooler,1359180258,116,116,116,64,False
607,577467,0.0010511423163574716,0.021715526601520086,False,37,10131,8,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0031586220511301945,32,transition_cooler-0058,transition_cooler,155621867,57,57,57,30,False
6717,2364248,0.002841072510159679,0.24545817528448793,False,235,10018,15,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.008983829107606308,90,transition_cooler-0059,transition_cooler,618809469,236,236,236,28,False
4392,1442584,0.00304453674794674,0.15800951625693893,False,142,10088,15,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.009119746233148296,92,transition_cooler-0060,transition_cooler,379501089,143,143,143,57,False
68,183168,0.0003712438853948288,0.0023584905660377358,False,17,10176,3,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0006878930817610062,7,transition_cooler-0061,transition_cooler,1578171048,18,18,18,3,False
6010,1391946,0.004317696232468788,0.21749550629119233,False,138,10014,20,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.011983223487118035,120,transition_cooler-0062,transition_cooler,75477976,139,139,139,99,False
13,60156,0.00021610479420174213,0.0004987033712347895,False,5,10026,2,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.00039896269698783165,4,transition_cooler-0063,transition_cooler,434660553,6,6,6,2,False
5924,3609640,0.0016411608913908312,0.21036585365853658,False,135,10168,12,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.01003147128245476,102,transition_cooler-0064,transition_cooler,1283003445,355,355,355,281,False
6707,1445730,0.004639178823155084,0.24193867457962415,False,142,10110,14,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.012957467853610287,131,transition_cooler-0065,transition_cooler,1492067619,143,143,143,70,False
12951,4352516,0.0029755203656919352,0.46776760843613213,False,192,10052,22,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.018006366892160765,181,transition_cooler-0066,transition_cooler,1080839039,433,433,433,353,False
1193,2929290,0.0004072659245073038,0.042966042966042964,False,70,10101,8,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.003861003861003861,39,transition_cooler-0067,transition_cooler,1848380123,290,290,290,234,False
6,410533,1.4615146650817353e-05,0.00019974033756117049,False,4,10013,1,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.00019974033756117049,2,transition_cooler-0068,transition_cooler,1973408809,41,41,41,38,False
6352,1535967,0.004135505515417974,0.230202211375635,False,152,10039,19,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.014244446658033668,143,transition_cooler-0069,transition_cooler,283688682,153,153,153,78,False
13610,2084926,0.006527809620101624,0.487896452919672,False,205,10121,18,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.014227843098508053,144,transition_cooler-0070,transition_cooler,2045501996,206,206,206,121,False
8184,1963455,0.0041681627539210215,0.2940709107160592,False,194,10069,16,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.009732843380673354,98,transition_cooler-0071,transition_cooler,1319370445,195,195,195,39,False
1,20280,4.930966469428008e-05,9.861932938856015e-05,False,1,10140,1,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,9.861932938856015e-05,1,transition_cooler-0072,transition_cooler,1366270232,2,2,2,1,False
446,353290,0.0012624189759121401,0.016247275609272836,False,34,10094,12,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.003962750148603131,40,transition_cooler-0073,transition_cooler,204216563,35,35,35,7,False
2943,1452096,0.002026725505751686,0.1063070210234034,False,143,10084,14,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.005553351844506148,56,transition_cooler-0074,transition_cooler,1335459690,144,144,144,83,False
5861,2971752,0.0019722372526375016,0.21022952117134944,False,166,10108,16,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.009200633161851999,93,transition_cooler-0075,transition_cooler,1558462443,294,294,294,266,False
4915,1274064,0.003857733991385048,0.17832934609250398,False,126,10032,18,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.009868421052631578,99,transition_cooler-0076,transition_cooler,1247239454,127,127,127,77,False
4354,1170672,0.0037192313474653876,0.15705509314308363,False,115,10092,12,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.008521601268331352,86,transition_cooler-0077,transition_cooler,181447805,116,116,116,77,False
187,303000,0.0006171617161716172,0.006732673267326733,False,29,10100,7,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0020792079207920793,21,transition_cooler-0078,transition_cooler,1123622397,30,30,30,9,False
10,60642,0.0001649022129876983,0.0003957653111704759,False,5,10107,3,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.00029682398337785694,3,transition_cooler-0079,transition_cooler,2009915463,6,6,6,1,False
5098,1667820,0.0030566847741362977,0.18233082706766918,False,164,10108,12,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.008705975464978234,88,transition_cooler-0080,transition_cooler,1553525128,165,165,165,90,False
0,5018500,0.0,0.0,False,0,10037,0,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0,0,transition_cooler-0081,transition_cooler,295081282,500,500,500,0,False
634,1467154,0.00043212914254400016,0.02318638670514479,False,40,10049,8,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0038809831824062097,39,transition_cooler-0082,transition_cooler,2061452238,146,146,146,128,False
13,70406,0.00018464335425958015,0.000497116723006562,False,6,10058,3,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.00039769337840524953,4,transition_cooler-0083,transition_cooler,2059179647,7,7,7,2,False
126,1499388,8.403428598868338e-05,0.004540519198499655,False,17,10131,6,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0016780179646629157,17,transition_cooler-0084,transition_cooler,363774124,148,148,148,139,False
523,382166,0.001368515252534239,0.018693447350104406,False,37,10057,7,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0027841304563985285,28,transition_cooler-0085,transition_cooler,1719885671,38,38,38,13,False
2,29922,6.684045184145445e-05,0.00010026067776218167,False,2,9974,1,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.00010026067776218167,1,transition_cooler-0086,transition_cooler,873418335,3,3,3,1,False
7433,1381919,0.005378752300243358,0.2680678100525429,False,136,10087,21,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.010607712897789234,107,transition_cooler-0087,transition_cooler,1274922395,137,137,137,91,False
2,30033,6.659341391136417e-05,9.989012086704625e-05,False,2,10011,1,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,9.989012086704625e-05,1,transition_cooler-0088,transition_cooler,956030321,3,3,3,1,False
8,50475,0.00015849430411094602,0.00029717682020802375,False,4,10095,2,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.00029717682020802375,3,transition_cooler-0089,transition_cooler,1680672466,5,5,5,2,False
5319,4222263,0.0012597509913522677,0.1921206708345738,False,108,10077,15,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.010717475439118785,108,transition_cooler-0090,transition_cooler,2140310746,419,419,419,355,False
3629,1247316,0.002909447164952586,0.1309275275872353,False,123,10059,16,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.006461874937866587,65,transition_cooler-0091,transition_cooler,1707496113,124,124,124,81,False
6,2181744,2.750093503179108e-06,0.00019984012789768185,False,4,10008,1,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.00019984012789768185,2,transition_cooler-0092,transition_cooler,2000104912,218,218,218,215,False
5560,1926235,0.0028864598556250926,0.20009915716410512,False,190,10085,12,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0073376301437778875,74,transition_cooler-0093,transition_cooler,2031577646,191,191,191,68,False
1,20220,4.945598417408506e-05,9.891196834817012e-05,False,1,10110,1,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,9.891196834817012e-05,1,transition_cooler-0094,transition_cooler,193499943,2,2,2,1,False
0,5000500,0.0,0.0,False,0,10001,0,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0,0,transition_cooler-0095,transition_cooler,544136608,500,500,500,0,False
0,5026500,0.0,0.0,False,0,10053,0,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.0,0,transition_cooler-0096,transition_cooler,1550175178,500,500,500,0,False
4777,3230080,0.0014789107390529028,0.1731721814939568,False,179,10094,13,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.008222706558351497,83,transition_cooler-0097,transition_cooler,1267178335,320,320,320,255,False
8223,2756875,0.002982725005667649,0.2970573566084788,False,274,10025,15,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.008379052369077307,84,transition_cooler-0098,transition_cooler,107688082,275,275,275,177,False
4697,1609862,0.00291764138789536,0.16782804985768968,False,157,10189,18,0.5,0.01,120,0.4,0.7,True,True,0.35,20.0,120,E,True,0.6,0.009520070664442045,97,transition_cooler-0099,transition_cooler,204116597,158,158,158,89,False
16963,1919856,0.00883555850022085,0.6035056795926361,False,187,10212,37,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.02575401488444967,263,transition_warmer-0000,transition_warmer,1117867008,188,188,188,70,False
19041,4182038,0.004553043276986005,0.6827967608137467,False,412,10126,24,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.015504641516887222,157,transition_warmer-0001,transition_warmer,1323205764,413,413,413,83,False
11064,1725048,0.006413734574342279,0.39581681205392544,False,170,10088,25,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.017942109436954796,181,transition_warmer-0002,transition_warmer,360174543,171,171,171,62,False
21779,3445464,0.006321064448794125,0.7835510688836105,False,340,10104,25,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.013954869358669833,141,transition_warmer-0003,transition_warmer,367845274,341,341,341,83,False
15681,1428560,0.010976787814302514,0.5595844766758135,False,139,10204,23,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.02440219521756174,249,transition_warmer-0004,transition_warmer,277756009,140,140,140,71,False
5387,1341172,0.004016636195804863,0.19406981356604522,False,132,10084,16,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.010610868702895676,107,transition_warmer-0005,transition_warmer,1213222199,133,133,133,97,False
9689,1432922,0.006761707894777245,0.3484292934297889,False,141,10091,22,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.017837677138043802,180,transition_warmer-0006,transition_warmer,16865564,142,142,142,98,False
10121,1092834,0.0092612418720501,0.3679433472970277,False,108,10026,21,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.01944943147815679,195,transition_warmer-0007,transition_warmer,1229285167,109,109,109,71,False
131,140672,0.0009312443130118289,0.004777070063694267,False,13,10048,6,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.0017914012738853504,18,transition_warmer-0008,transition_warmer,1022049021,14,14,14,5,False
8785,1797300,0.004887887386635509,0.3183775663495243,False,179,9985,18,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.013520280420630946,135,transition_warmer-0009,transition_warmer,1000695495,180,180,180,80,False
16543,3471300,0.004765649756575346,0.5938916256157636,False,175,10150,26,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.0212807881773399,216,transition_warmer-0010,transition_warmer,1458734665,342,342,342,247,False
14714,1505168,0.00977565295036833,0.5351123595505618,False,150,9968,22,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.021368378812199038,213,transition_warmer-0011,transition_warmer,1122343190,151,151,151,47,False
15149,2037939,0.007433490403785393,0.5438406154453101,False,200,10139,22,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.018739520662787258,190,transition_warmer-0012,transition_warmer,1562828551,201,201,201,56,False
22113,2869344,0.007706639566395664,0.8060825052694971,True,287,9963,26,0.5,0.01,120,0.4,0.7,True,True,0.35,28.0,120,E,True,0.6,0.017866104586971795,178,transition_warmer-0013,transition_warmer,1640512987,288,288,288,81,False
