auc,auc_normalization_denominator,auc_normalized,baf,burned_components,critical,fire_duration,ignition_succeeded,initial_tree_cells,largest_cluster_share,max_spread_rate,no_ignition,param_conifer_ratio,param_f,param_flamm_conif,param_flamm_decid,param_height,param_humidity,param_init_tree_density,param_lightning_enabled,param_rain_enabled,param_rain_intensity,param_temperature_c,param_width,param_wind_dir,param_wind_enabled,param_wind_strength,peak_fire_fraction,peak_fire_size,run_id,scenario,seed,shape_complexity,steps_total,steps_total_or_fire_horizon,time_to_extinguish,time_to_peak,truncated_by_max_steps
2,30360,6.587615283267457e-05,9.881422924901186e-05,1,False,2,True,10120,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.881422924901186e-05,1,extreme_wet_cool-0007,extreme_wet_cool,532231408,4.0,3,3,3,1,False
1,20254,4.937296336526118e-05,9.874592673052236e-05,1,False,1,True,10127,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.874592673052236e-05,1,extreme_wet_cool-0008,extreme_wet_cool,577011640,4.0,2,2,2,1,False
2,30651,6.52507259143258e-05,9.78760888714887e-05,1,False,2,True,10217,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.78760888714887e-05,1,extreme_wet_cool-0009,extreme_wet_cool,508228554,4.0,3,3,3,1,False
1,20188,4.953437685753913e-05,9.906875371507826e-05,1,False,1,True,10094,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.906875371507826e-05,1,extreme_wet_cool-0010,extreme_wet_cool,2135847073,4.0,2,2,2,1,False
4,40272,9.932459276916965e-05,0.0001986491855383393,1,False,3,True,10068,1.0,2,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.0001986491855383393,2,extreme_wet_cool-0011,extreme_wet_cool,1602053466,3.0,4,4,4,1,False
1,20006,4.9985004498650404e-05,9.997000899730081e-05,1,False,1,True,10003,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.997000899730081e-05,1,extreme_wet_cool-0012,extreme_wet_cool,1805725310,4.0,2,2,2,1,False
1,20206,4.949025042066713e-05,9.898050084133426e-05,1,False,1,True,10103,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.898050084133426e-05,1,extreme_wet_cool-0013,extreme_wet_cool,1753568065,4.0,2,2,2,1,False
1,20042,4.989522003792037e-05,9.979044007584074e-05,1,False,1,True,10021,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.979044007584074e-05,1,extreme_wet_cool-0014,extreme_wet_cool,2059744894,4.0,2,2,2,1,False
1,20074,4.981568197668626e-05,9.963136395337252e-05,1,False,1,True,10037,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.963136395337252e-05,1,extreme_wet_cool-0015,extreme_wet_cool,226082954,4.0,2,2,2,1,False
2,29808,6.709608158883521e-05,0.00010064412238325282,1,False,2,True,9936,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00010064412238325282,1,extreme_wet_cool-0016,extreme_wet_cool,1893291239,4.0,3,3,3,1,False
2,30273,6.606547088164371e-05,9.909820632246556e-05,1,False,2,True,10091,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.909820632246556e-05,1,extreme_wet_cool-0017,extreme_wet_cool,142934056,4.0,3,3,3,1,False
1,19716,5.0720227226617976e-05,0.00010144045445323595,1,False,1,True,9858,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00010144045445323595,1,extreme_wet_cool-0018,extreme_wet_cool,1020958851,4.0,2,2,2,1,False
2,30294,6.601967386281111e-05,9.902951079421667e-05,1,False,2,True,10098,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.902951079421667e-05,1,extreme_wet_cool-0019,extreme_wet_cool,1276536571,4.0,3,3,3,1,False
2,30372,6.585012511523772e-05,9.877518767285657e-05,1,False,2,True,10124,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.877518767285657e-05,1,extreme_wet_cool-0020,extreme_wet_cool,768500831,4.0,3,3,3,1,False
1,20078,4.980575754557227e-05,9.961151509114453e-05,1,False,1,True,10039,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.961151509114453e-05,1,extreme_wet_cool-0021,extreme_wet_cool,313904651,4.0,2,2,2,1,False
1,20256,4.936808846761453e-05,9.873617693522907e-05,1,False,1,True,10128,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.873617693522907e-05,1,extreme_wet_cool-0022,extreme_wet_cool,412963962,4.0,2,2,2,1,False
1,20262,4.935346954890929e-05,9.870693909781858e-05,1,False,1,True,10131,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.870693909781858e-05,1,extreme_wet_cool-0023,extreme_wet_cool,1770952863,4.0,2,2,2,1,False
2,30258,6.609822195782933e-05,9.9147332936744e-05,1,False,2,True,10086,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.9147332936744e-05,1,extreme_wet_cool-0024,extreme_wet_cool,684454368,4.0,3,3,3,1,False
1,20160,4.96031746031746e-05,9.92063492063492e-05,1,False,1,True,10080,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.92063492063492e-05,1,extreme_wet_cool-0025,extreme_wet_cool,666438637,4.0,2,2,2,1,False
2,30288,6.603275224511358e-05,9.904912836767037e-05,1,False,2,True,10096,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.904912836767037e-05,1,extreme_wet_cool-0026,extreme_wet_cool,1982904517,4.0,3,3,3,1,False
1,20228,4.943642475776152e-05,9.887284951552304e-05,1,False,1,True,10114,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.887284951552304e-05,1,extreme_wet_cool-0027,extreme_wet_cool,308962622,4.0,2,2,2,1,False
1,20038,4.990518015770037e-05,9.981036031540073e-05,1,False,1,True,10019,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.981036031540073e-05,1,extreme_wet_cool-0028,extreme_wet_cool,1965520739,4.0,2,2,2,1,False
2,30528,6.551362683438155e-05,9.827044025157233e-05,1,False,2,True,10176,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.827044025157233e-05,1,extreme_wet_cool-0029,extreme_wet_cool,1977769028,4.0,3,3,3,1,False
1,20158,4.9608096041273936e-05,9.921619208254787e-05,1,False,1,True,10079,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.921619208254787e-05,1,extreme_wet_cool-0030,extreme_wet_cool,1285397040,4.0,2,2,2,1,False
2,30234,6.615069127472382e-05,9.922603691208574e-05,1,False,2,True,10078,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.922603691208574e-05,1,extreme_wet_cool-0031,extreme_wet_cool,355476667,4.0,3,3,3,1,False
2,30198,6.622955162593549e-05,9.934432743890324e-05,1,False,2,True,10066,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.934432743890324e-05,1,extreme_wet_cool-0032,extreme_wet_cool,334708658,4.0,3,3,3,1,False
2,30123,6.639444942402815e-05,9.959167413604223e-05,1,False,2,True,10041,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.959167413604223e-05,1,extreme_wet_cool-0033,extreme_wet_cool,611431720,4.0,3,3,3,1,False
1,20010,4.9975012493753125e-05,9.995002498750625e-05,1,False,1,True,10005,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.995002498750625e-05,1,extreme_wet_cool-0034,extreme_wet_cool,1239990661,4.0,2,2,2,1,False
4,40260,9.935419771485345e-05,0.0001987083954297069,1,False,3,True,10065,1.0,2,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.0001987083954297069,2,extreme_wet_cool-0035,extreme_wet_cool,329882253,4.0,4,4,4,1,False
2,30129,6.638122738889442e-05,9.957184108334163e-05,1,False,2,True,10043,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.957184108334163e-05,1,extreme_wet_cool-0036,extreme_wet_cool,978517948,4.0,3,3,3,1,False
2,30177,6.627564038837525e-05,9.941346058256288e-05,1,False,2,True,10059,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.941346058256288e-05,1,extreme_wet_cool-0037,extreme_wet_cool,248013022,4.0,3,3,3,1,False
1,20080,4.9800796812749006e-05,9.960159362549801e-05,1,False,1,True,10040,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.960159362549801e-05,1,extreme_wet_cool-0038,extreme_wet_cool,1160251317,4.0,2,2,2,1,False
1,19916,5.02108857200241e-05,0.0001004217714400482,1,False,1,True,9958,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.0001004217714400482,1,extreme_wet_cool-0039,extreme_wet_cool,45415018,4.0,2,2,2,1,False
2,30462,6.565557087518876e-05,9.848335631278314e-05,1,False,2,True,10154,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.848335631278314e-05,1,extreme_wet_cool-0040,extreme_wet_cool,1522643590,4.0,3,3,3,1,False
2,30192,6.624271330153684e-05,9.936406995230525e-05,1,False,2,True,10064,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.936406995230525e-05,1,extreme_wet_cool-0041,extreme_wet_cool,118960734,4.0,3,3,3,1,False
2,30318,6.596741209842338e-05,9.895111814763506e-05,1,False,2,True,10106,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.895111814763506e-05,1,extreme_wet_cool-0042,extreme_wet_cool,418376710,4.0,3,3,3,1,False
2,30426,6.573325445342799e-05,9.859988168014199e-05,1,False,2,True,10142,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.859988168014199e-05,1,extreme_wet_cool-0043,extreme_wet_cool,375039702,4.0,3,3,3,1,False
1,20060,4.9850448654037884e-05,9.970089730807577e-05,1,False,1,True,10030,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.970089730807577e-05,1,extreme_wet_cool-0044,extreme_wet_cool,1784546221,4.0,2,2,2,1,False
4,50640,7.898894154818325e-05,0.00019747235387045813,1,False,4,True,10128,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.873617693522907e-05,1,extreme_wet_cool-0045,extreme_wet_cool,114636826,4.0,5,5,5,1,False
1,20048,4.988028731045491e-05,9.976057462090982e-05,1,False,1,True,10024,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.976057462090982e-05,1,extreme_wet_cool-0046,extreme_wet_cool,921828104,4.0,2,2,2,1,False
1,20286,4.929508035098097e-05,9.859016070196194e-05,1,False,1,True,10143,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.859016070196194e-05,1,extreme_wet_cool-0047,extreme_wet_cool,1269471677,4.0,2,2,2,1,False
2,30396,6.579813133307015e-05,9.869719699960521e-05,1,False,2,True,10132,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.869719699960521e-05,1,extreme_wet_cool-0048,extreme_wet_cool,1108092010,4.0,3,3,3,1,False
4,30540,0.0001309757694826457,0.00019646365422396856,1,False,2,True,10180,1.0,2,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00019646365422396856,2,extreme_wet_cool-0049,extreme_wet_cool,1461823314,3.0,3,3,3,1,False
1,20152,4.962286621675268e-05,9.924573243350536e-05,1,False,1,True,10076,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.924573243350536e-05,1,extreme_wet_cool-0050,extreme_wet_cool,1724646939,4.0,2,2,2,1,False
1,20262,4.935346954890929e-05,9.870693909781858e-05,1,False,1,True,10131,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.870693909781858e-05,1,extreme_wet_cool-0051,extreme_wet_cool,845314968,4.0,2,2,2,1,False
2,30345,6.590871642774756e-05,9.886307464162135e-05,1,False,2,True,10115,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.886307464162135e-05,1,extreme_wet_cool-0052,extreme_wet_cool,1778584327,4.0,3,3,3,1,False
1,20072,4.982064567556796e-05,9.964129135113592e-05,1,False,1,True,10036,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.964129135113592e-05,1,extreme_wet_cool-0053,extreme_wet_cool,682880680,4.0,2,2,2,1,False
2,30078,6.649378283130527e-05,9.974067424695791e-05,1,False,2,True,10026,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.974067424695791e-05,1,extreme_wet_cool-0054,extreme_wet_cool,2114031674,4.0,3,3,3,1,False
4,50635,7.899674138441789e-05,0.00019749185346104473,1,False,4,True,10127,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.874592673052236e-05,1,extreme_wet_cool-0055,extreme_wet_cool,1083461842,3.0,5,5,5,1,False
4,50775,7.877892663712457e-05,0.00019694731659281143,1,False,4,True,10155,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.847365829640571e-05,1,extreme_wet_cool-0056,extreme_wet_cool,1580576612,4.0,5,5,5,1,False
2,30273,6.606547088164371e-05,9.909820632246556e-05,1,False,2,True,10091,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.909820632246556e-05,1,extreme_wet_cool-0057,extreme_wet_cool,1879058804,4.0,3,3,3,1,False
2,30180,6.626905235255136e-05,9.940357852882704e-05,1,False,2,True,10060,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.940357852882704e-05,1,extreme_wet_cool-0058,extreme_wet_cool,1702205586,4.0,3,3,3,1,False
3,30354,9.8833761612967e-05,0.000197667523225934,1,False,2,True,10118,1.0,2,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.000197667523225934,2,extreme_wet_cool-0059,extreme_wet_cool,1827791249,4.0,3,3,3,1,False
2,30279,6.605237953697282e-05,9.907856930545922e-05,1,False,2,True,10093,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.907856930545922e-05,1,extreme_wet_cool-0060,extreme_wet_cool,1152154131,4.0,3,3,3,1,False
2,29976,6.672004270082733e-05,0.00010008006405124099,1,False,2,True,9992,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00010008006405124099,1,extreme_wet_cool-0061,extreme_wet_cool,93361984,4.0,3,3,3,1,False
2,30333,6.593479049220321e-05,9.890218573830482e-05,1,False,2,True,10111,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.890218573830482e-05,1,extreme_wet_cool-0062,extreme_wet_cool,1058888832,4.0,3,3,3,1,False
2,29958,6.676013084985647e-05,0.0001001401962747847,1,False,2,True,9986,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.0001001401962747847,1,extreme_wet_cool-0063,extreme_wet_cool,389764866,4.0,3,3,3,1,False
1,20472,4.8847205939820246e-05,9.769441187964049e-05,1,False,1,True,10236,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.769441187964049e-05,1,extreme_wet_cool-0064,extreme_wet_cool,1909363324,4.0,2,2,2,1,False
1,20208,4.948535233570863e-05,9.897070467141726e-05,1,False,1,True,10104,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.897070467141726e-05,1,extreme_wet_cool-0065,extreme_wet_cool,508405738,4.0,2,2,2,1,False
1,20144,4.9642573471008734e-05,9.928514694201747e-05,1,False,1,True,10072,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.928514694201747e-05,1,extreme_wet_cool-0066,extreme_wet_cool,489776227,4.0,2,2,2,1,False
1,20022,4.9945060433523126e-05,9.989012086704625e-05,1,False,1,True,10011,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.989012086704625e-05,1,extreme_wet_cool-0067,extreme_wet_cool,535555740,4.0,2,2,2,1,False
3,30387,9.872642906506072e-05,0.00019745285813012144,1,False,2,True,10129,1.0,2,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00019745285813012144,2,extreme_wet_cool-0068,extreme_wet_cool,1379900536,4.0,3,3,3,1,False
1,19954,5.011526510975243e-05,0.00010023053021950487,1,False,1,True,9977,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00010023053021950487,1,extreme_wet_cool-0069,extreme_wet_cool,1226712777,4.0,2,2,2,1,False
2,30390,6.581112207963146e-05,9.871668311944718e-05,1,False,2,True,10130,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.871668311944718e-05,1,extreme_wet_cool-0070,extreme_wet_cool,2037620260,4.0,3,3,3,1,False
1,19984,5.004003202562049e-05,0.00010008006405124099,1,False,1,True,9992,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00010008006405124099,1,extreme_wet_cool-0071,extreme_wet_cool,893916751,4.0,2,2,2,1,False
2,30075,6.650041562759768e-05,9.975062344139652e-05,1,False,2,True,10025,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.975062344139652e-05,1,extreme_wet_cool-0072,extreme_wet_cool,606187738,4.0,3,3,3,1,False
1,20138,4.9657364187108946e-05,9.931472837421789e-05,1,False,1,True,10069,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.931472837421789e-05,1,extreme_wet_cool-0073,extreme_wet_cool,105772416,4.0,2,2,2,1,False
1,20082,4.979583706802111e-05,9.959167413604223e-05,1,False,1,True,10041,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.959167413604223e-05,1,extreme_wet_cool-0074,extreme_wet_cool,15195396,4.0,2,2,2,1,False
2,30123,6.639444942402815e-05,9.959167413604223e-05,1,False,2,True,10041,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.959167413604223e-05,1,extreme_wet_cool-0075,extreme_wet_cool,802330252,4.0,3,3,3,1,False
1,20182,4.954910316123278e-05,9.909820632246556e-05,1,False,1,True,10091,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.909820632246556e-05,1,extreme_wet_cool-0076,extreme_wet_cool,1988177715,4.0,2,2,2,1,False
1,20362,4.9111089283960316e-05,9.822217856792063e-05,1,False,1,True,10181,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.822217856792063e-05,1,extreme_wet_cool-0077,extreme_wet_cool,1124750891,4.0,2,2,2,1,False
1,20008,4.998000799680128e-05,9.996001599360256e-05,1,False,1,True,10004,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.996001599360256e-05,1,extreme_wet_cool-0078,extreme_wet_cool,1918878898,4.0,2,2,2,1,False
1,20278,4.931452805996646e-05,9.862905611993293e-05,1,False,1,True,10139,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.862905611993293e-05,1,extreme_wet_cool-0079,extreme_wet_cool,218338748,4.0,2,2,2,1,False
1,20222,4.945109286915241e-05,9.890218573830482e-05,1,False,1,True,10111,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.890218573830482e-05,1,extreme_wet_cool-0080,extreme_wet_cool,200405329,4.0,2,2,2,1,False
1,20130,4.9677098857426726e-05,9.935419771485345e-05,1,False,1,True,10065,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.935419771485345e-05,1,extreme_wet_cool-0081,extreme_wet_cool,1789838614,4.0,2,2,2,1,False
5,50215,9.957184108334163e-05,0.00019914368216668326,1,False,4,True,10043,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00019914368216668326,2,extreme_wet_cool-0082,extreme_wet_cool,229226759,4.0,5,5,5,2,False
4,50410,7.934933544931561e-05,0.00019837333862328903,1,False,4,True,10082,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.918666931164451e-05,1,extreme_wet_cool-0083,extreme_wet_cool,111587258,4.0,5,5,5,1,False
1,20148,4.9632717887631524e-05,9.926543577526305e-05,1,False,1,True,10074,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.926543577526305e-05,1,extreme_wet_cool-0084,extreme_wet_cool,867782439,4.0,2,2,2,1,False
2,29982,6.670669068107532e-05,0.00010006003602161297,1,False,2,True,9994,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00010006003602161297,1,extreme_wet_cool-0085,extreme_wet_cool,1986082789,4.0,3,3,3,1,False
1,20264,4.9348598499802604e-05,9.869719699960521e-05,1,False,1,True,10132,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.869719699960521e-05,1,extreme_wet_cool-0086,extreme_wet_cool,1480439527,4.0,2,2,2,1,False
1,20208,4.948535233570863e-05,9.897070467141726e-05,1,False,1,True,10104,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.897070467141726e-05,1,extreme_wet_cool-0087,extreme_wet_cool,212843850,4.0,2,2,2,1,False
2,30363,6.586964397457431e-05,9.880446596186147e-05,1,False,2,True,10121,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.880446596186147e-05,1,extreme_wet_cool-0088,extreme_wet_cool,1797725225,4.0,3,3,3,1,False
1,20184,4.9544193420531116e-05,9.908838684106223e-05,1,False,1,True,10092,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.908838684106223e-05,1,extreme_wet_cool-0089,extreme_wet_cool,1811563413,4.0,2,2,2,1,False
2,29982,6.670669068107532e-05,0.00010006003602161297,1,False,2,True,9994,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,0.00010006003602161297,1,extreme_wet_cool-0090,extreme_wet_cool,1719482720,4.0,3,3,3,1,False
1,20172,4.9573666468372e-05,9.9147332936744e-05,1,False,1,True,10086,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.9147332936744e-05,1,extreme_wet_cool-0091,extreme_wet_cool,1938432865,4.0,2,2,2,1,False
3,40228,7.457492293924629e-05,0.00019886646117132345,1,False,3,True,10057,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.943323058566172e-05,1,extreme_wet_cool-0092,extreme_wet_cool,515134128,3.0,4,4,4,1,False
2,30267,6.60785674166584e-05,9.911785112498761e-05,1,False,2,True,10089,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.911785112498761e-05,1,extreme_wet_cool-0093,extreme_wet_cool,2103612017,4.0,3,3,3,1,False
2,30390,6.581112207963146e-05,9.871668311944718e-05,1,False,2,True,10130,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.871668311944718e-05,1,extreme_wet_cool-0094,extreme_wet_cool,688690082,4.0,3,3,3,1,False
2,30066,6.652032195835828e-05,9.978048293753742e-05,1,False,2,True,10022,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.978048293753742e-05,1,extreme_wet_cool-0095,extreme_wet_cool,1722337462,4.0,3,3,3,1,False
1,20136,4.966229638458482e-05,9.932459276916965e-05,1,False,1,True,10068,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.932459276916965e-05,1,extreme_wet_cool-0096,extreme_wet_cool,1244175904,4.0,2,2,2,1,False
2,30105,6.643414715163594e-05,9.96512207274539e-05,1,False,2,True,10035,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.96512207274539e-05,1,extreme_wet_cool-0097,extreme_wet_cool,1673915271,4.0,3,3,3,1,False
1,20274,4.9324257669922065e-05,9.864851533984413e-05,1,False,1,True,10137,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.864851533984413e-05,1,extreme_wet_cool-0098,extreme_wet_cool,1348231937,4.0,2,2,2,1,False
1,20046,4.988526389304599e-05,9.977052778609199e-05,1,False,1,True,10023,1.0,1,False,0.5,0.01,,,120,0.85,0.7,True,True,0.9,12.0,120,E,False,0.1,9.977052778609199e-05,1,extreme_wet_cool-0099,extreme_wet_cool,1379722328,4.0,2,2,2,1,False
19,81072,0.00023435958160647325,0.0007894217485691731,1,False,7,True,10134,1.0,2,False,0.5,0.01,,,120,0.35,0.7,True,True,0.65,24.0,120,E,True,0.95,0.00039471087428458656,4,windy_rain_burst-0000,windy_rain_burst,1323460010,2.5,8,8,8,2,False
26,101870,0.0002552272504171984,0.0008834789437518406,1,False,9,True,10187,1.0,4,False,0.5,0.01,,,120,0.35,0.7,True,True,0.65,24.0,120,E,True,0.95,0.0003926573083341514,4,windy_rain_burst-0001,windy_rain_burst,1672881932,2.4444444444444446,10,10,10,1,False
9,60600,0.0001485148514851485,0.00039603960396039607,1,False,5,True,10100,1.0,2,False,0.5,0.01,,,120,0.35,0.7,True,True,0.65,24.0,120,E,True,0.95,0.000297029702970297,3,windy_rain_burst-0002,windy_rain_burst,1587082673,3.0,6,6,6,2,False
